eu5_modifier,eu4_matches,confidence,notes,eu5_localization,eu5_category,eu5_type,eu5_format,eu4_subsection,eu4_description,eu4_effect_type
global_may_build_nahuatl_units,,none,EU5-specific Nahua units,Allows the recruitment of [ShowUnitDefinitionName('a_jaguar_warrior')] and [ShowUnitDefinitionName('a_eagle_warrior')].,country,boolean,good,,,
global_may_build_paik_units,,none,EU5-specific Paik units,"Allows the recruitment of [ShowUnitDefinitionName('a_early_paik_infantry')], [ShowUnitDefinitionName('a_paik_infantry')], and [ShowUnitDefinitionName('a_late_paik_infantry')], depending on the [age|e].",country,boolean,good,,,
global_mercenaries_modifier,,none,EU5-specific mercenary size (EU4 has mercenary_manpower but different),This impacts how large the recruitable [mercenary|e] companies from [locations|e] a [country|e] [owns|e] can be.,country,multiplicative,"percent, neutral",,,
global_merchant_capacity_modifier,merchants,medium,Semantic match: merchants ↔ global_merchant_capacity_modifier,This impacts how much [merchant_capacity|e] a [country|e] gets from its [locations|e] and [buildings|e].,country,multiplicative,"percent, good",Trade,Adds to the base merchant count for a country.,Additive
global_merchant_power,global_trade_power;trade_steering,medium,Related trade advantage but conceptually different; Loose match - EU4 trade_steering (trade power for steering direction) mapped to EU5 global_merchant_power (merchant trade advantage); both represent mercantile influence over trade flows,This impacts how much [merchant_power|e] a [country|e] gets.,country,,"percent, good",Trade,Modifies the trade power in all trade nodes for a country.,Multiplicative
global_migration_attraction,,none,EU5-specific migration system,This impacts if [pops|e] want [migrate|e] to or away from [locations|e] in a [country|e].,country,,good,,,
global_migration_speed,,none,EU5-specific migration system,This impacts how quickly [pops|e] [migrate|e] in all [locations|e] of the country.,country,,good,,,
global_migration_speed_modifier,,none,EU5-specific migration system,This impacts how quickly [pops|e] [migrate|e] in all [locations|e] of the country.,country,multiplicative,"percent, good",,,
global_monthly_art_start_chance,global_monthly_devastation,medium,Match: global_monthly_devastation ↔ global_monthly_art_start_chance,This impacts the chance that [artists|e] in a [country|e] starts new [works_of_art|e].,country,,"percent, good",Economy,Adds to the devastation rate in all provinces.,Additive
global_monthly_control,global_autonomy;autonomy_change_time,medium,Match: global_autonomy ↔ global_monthly_control; Direct match - EU4 autonomy_change_time (autonomy adjustment cooldown) = EU5 global_monthly_control (control change rate); both govern territorial control dynamics,This is how much [control|e] will change in all [locations|e] of a [country|e].,country,,"percent, good",Stability,Adds to the monthly rate of autonomy in owned provinces.,Additive
global_monthly_control_decline,global_autonomy,low,Match: global_autonomy ↔ global_monthly_control_decline,This is how much [control|e] will decrease when its above the maximum in all [locations|e] in a [country|e].,country,,"percent, bad",Stability,Adds to the monthly rate of autonomy in owned provinces.,Additive
global_monthly_development,development_cost;development_cost_modifier,high,Match: development_cost ↔ global_monthly_development; Direct match - EU4 development_cost_modifier = EU5 global_monthly_development; both govern development growth rate,This impacts how much [development|e] changes monthly in all [locations|e] in a [country|e].,country,,good,Economy,Modifies the development cost for provinces.,Multiplicative
global_monthly_food_modifier,global_monthly_devastation,medium,Match: global_monthly_devastation ↔ global_monthly_food_modifier,This impacts how much [food|e] is produced in all [locations|e] in a [country|e].,country,multiplicative,"percent, good",Economy,Adds to the devastation rate in all provinces.,Additive
global_monthly_literacy,global_monthly_devastation,medium,Match: global_monthly_devastation ↔ global_monthly_literacy,This impacts how [literacy|e] changes for [pops|e] in a [country|e].,country,,"raw percent, good",Economy,Adds to the devastation rate in all provinces.,Additive
global_monthly_prosperity,global_prosperity_growth;monthly_splendor,high,Both add to prosperity rate; Loose match - EU4 monthly_splendor (splendor points from age mechanics) mapped to EU5 global_monthly_prosperity; both represent golden-age era bonuses,This impacts how much [prosperity|e] changes monthly in all [locations|e] in a [country|e].,country,,"percent, good",Economy,Adds to the prosperity rate in all provinces.,Additive
global_monthly_rural_control,global_monthly_devastation,medium,Match: global_monthly_devastation ↔ global_monthly_rural_control,This is how much [control|e] will change in all [rural_locations|e] in a [country|e].,country,,"percent, good",Economy,Adds to the devastation rate in all provinces.,Additive
global_monthly_urban_control,global_monthly_devastation,medium,Match: global_monthly_devastation ↔ global_monthly_urban_control,This is how much [control|e] will change in all [urban_locations|e] in a [country|e].,country,,"percent, good",Economy,Adds to the devastation rate in all provinces.,Additive
global_navy_levy_size_modifier,global_trade_goods_size_modifier,medium,Match: global_trade_goods_size_modifier ↔ global_navy_levy_size_modifier,This impacts the size of a [navy_levy|e] that [pops|e] in a [country|e] will be.,country,multiplicative,"percent, good",Trade,Modifies the base trade good size of owned provinces.,Multiplicative
global_nobles_assimilation_blocked,,none,EU5-specific pop assimilation,This stops all [ShowPopTypeName('nobles')] from [assimilating|e] to the [primary_culture|e] in this [country|e].,country,boolean,bad,,,
global_nobles_city_desired_pop,,none,EU5-specific pop capacity,Impacts how many [ShowPopTypeName('nobles')] can live in [towns_and_cities|e] in this [country|e].,country,,good,,,
global_nobles_city_desired_pop_scaled,,none,EU5-specific pop capacity,Impacts how many [ShowPopTypeName('nobles')] can live in [towns_and_cities|e] in this [country|e].,country,scaled,"percent, good",,,
global_nobles_conversion_blocked,global_religious_conversion_resistance,medium,Match: global_religious_conversion_resistance ↔ global_nobles_conversion_blocked,This stops all [ShowPopTypeName('nobles')] from [converting|e] to the [state_religion|e] in this [country|e].,country,boolean,bad,Religion,Adds to conversion resistance from centres of reformation in all provinces.,Multiplicative
global_nobles_desired_pop,,none,EU5-specific pop capacity,Impacts how many [ShowPopTypeName('nobles')] can live in all [locations|e] in this [country|e].,country,,good,,,
global_nobles_desired_pop_scaled,,none,EU5-specific pop capacity,Impacts how many [ShowPopTypeName('nobles')] can live in all [locations|e] in this [country|e].,country,scaled,"percent, good",,,
global_nobles_estate_power,global_trade_power,medium,Match: global_trade_power ↔ global_nobles_estate_power,This impacts the [estate_power|e] of the $nobles_estate$ in the entire [country|e].,"country, estate",,"percent, bad",Trade,Modifies the trade power in all trade nodes for a country.,Multiplicative
global_nobles_food_consumption,,none,EU5-specific food system,This impacts how much [food|e] that [ShowPopTypeName('nobles')] [pops|e] will consume in the entire [country|e].,country,,"percent, bad",,,
global_nobles_max_literacy,,none,EU5-specific literacy system,This impacts the [literacy|e] for all [ShowPopTypeName('nobles')] in this [country|e].,country,,"raw percent, good",,,
global_nobles_migration_allowed,global_allowed_num_of_buildings,medium,Match: global_allowed_num_of_buildings ↔ global_nobles_migration_allowed,Determines if [pops|e] of the [ShowPopTypeName('nobles')] are allowed to [migrate|e] or not in a [country|e].,country,boolean,good,Economy,Adds to the number of allowed buildings in every owned province.,Additive
global_nobles_pop_growth,,none,EU5-specific pop growth,This impacts the [population_growth|e] of the [ShowPopTypeName('nobles')] in a [country|e].,country,,"percent, good",,,
global_nobles_rural_desired_pop,,none,EU5-specific pop capacity,Impacts how many [ShowPopTypeName('nobles')] can live in [rural_locations|e] in this [country|e].,country,,good,,,
global_nobles_rural_desired_pop_scaled,,none,EU5-specific pop capacity,Impacts how many [ShowPopTypeName('nobles')] can live in [rural_locations|e] in this [country|e].,country,scaled,"percent, good",,,
global_non_rural_monthly_development,global_monthly_devastation,medium,Match: global_monthly_devastation ↔ global_non_rural_monthly_development,This impacts how much [development|e] changes monthly in all non-rural [locations|e] in a [country|e].,country,,good,Economy,Adds to the devastation rate in all provinces.,Additive
global_non_rural_monthly_prosperity,global_prosperity_growth,medium,Related prosperity but EU5 scoped to urban only,This impacts how much [prosperity|e] changes monthly in all non-rural [locations|e] in a [country|e].,country,,"percent, good",Economy,Adds to the prosperity rate in all provinces.,Additive
global_peasant_enfranchisment,,none,EU5-specific pop mechanic,This determines how much of the [wealth_share|e] of a [location|e] belongs to the [ShowEstateTypeName('peasants_estate')]. The rest is transferred to the [ShowEstateTypeName('nobles_estate')].,country,,"percent, good",,,
global_peasants_assimilation_blocked,,none,EU5-specific pop assimilation,This stops all [ShowPopTypeName('peasants')] from [assimilating|e] to the [primary_culture|e] in this [country|e].,country,boolean,bad,,,
global_peasants_city_desired_pop,,none,EU5-specific pop capacity,Impacts how many [ShowPopTypeName('peasants')] can live in [towns_and_cities|e] in this [country|e].,country,,good,,,
global_peasants_city_desired_pop_scaled,,none,EU5-specific pop capacity,Impacts how many [ShowPopTypeName('peasants')] can live in [towns_and_cities|e] in this [country|e].,country,scaled,"percent, good",,,
global_peasants_conversion_blocked,global_religious_conversion_resistance,medium,Match: global_religious_conversion_resistance ↔ global_peasants_conversion_blocked,This stops all [ShowPopTypeName('peasants')] from [converting|e] to the [state_religion|e] in this [country|e].,country,boolean,bad,Religion,Adds to conversion resistance from centres of reformation in all provinces.,Multiplicative
global_peasants_desired_pop,,none,EU5-specific pop capacity,Impacts how many [ShowPopTypeName('peasants')] can live in all [locations|e] in this [country|e].,country,,good,,,
global_peasants_desired_pop_scaled,,none,EU5-specific pop capacity,Impacts how many [ShowPopTypeName('peasants')] can live in all [locations|e] in this [country|e].,country,scaled,"percent, good",,,
global_peasants_estate_power,global_trade_power,medium,Match: global_trade_power ↔ global_peasants_estate_power,This impacts the [estate_power|e] of the $peasants_estate$ in the entire [country|e].,"country, estate",,"percent, bad",Trade,Modifies the trade power in all trade nodes for a country.,Multiplicative
global_peasants_food_consumption,,none,EU5-specific food system,This impacts how much [food|e] that [ShowPopTypeName('peasants')] [pops|e] will consume in the entire [country|e].,country,,"percent, bad",,,
